연월,행정동코드,연령대코드,성별코드,구분명,인구수
2024-03,4833051500,0,2,내국인,765
2024-03,4833051500,10,2,내국인,1765
2024-03,4833051500,20,2,내국인,1730
2024-03,4833051500,30,2,내국인,1384
2024-03,4833051500,40,2,내국인,2677
2024-03,4833051500,50,2,내국인,3440
2024-03,4833051500,60,2,내국인,2164
2024-03,4833051500,70,2,내국인,2102
2024-03,4833052000,0,1,내국인,563
2024-03,4833052000,10,1,내국인,778
2024-03,4833052000,20,1,내국인,1381
2024-03,4833052000,30,1,내국인,1593
2024-03,4833052000,40,1,내국인,1693
2024-03,4833052000,50,1,내국인,2088
2024-03,4833052000,60,1,내국인,1907
2024-03,4833052000,70,1,내국인,848
2024-03,4833052000,0,2,내국인,438
2024-03,4833052000,10,2,내국인,748
2024-03,4833052000,20,2,내국인,904
2024-03,4833052000,30,2,내국인,1044
2024-03,4833052000,40,2,내국인,1416
2024-03,4833052000,50,2,내국인,2093
2024-03,4833052000,60,2,내국인,1754
2024-03,4833052000,70,2,내국인,1241
2024-03,4833053000,0,1,내국인,217
2024-03,4833053000,10,1,내국인,427
2024-03,4833053000,20,1,내국인,486
2024-03,4833053000,30,1,내국인,439
2024-03,4833053000,40,1,내국인,770
2024-03,4833053000,50,1,내국인,830
2024-03,4833053000,60,1,내국인,666
2024-03,4833053000,70,1,내국인,409
2024-03,4833053000,0,2,내국인,231
2024-03,4833053000,10,2,내국인,519
2024-03,4833053000,20,2,내국인,427
2024-03,4833053000,30,2,내국인,368
2024-03,4833053000,40,2,내국인,720
2024-03,4833053000,50,2,내국인,798
2024-03,4833053000,60,2,내국인,644
2024-03,4833053000,70,2,내국인,579
2024-03,4833054000,0,1,내국인,838
2024-03,4833054000,10,1,내국인,1637
2024-03,4833054000,20,1,내국인,1510
2024-03,4833054000,30,1,내국인,1461
2024-03,4833054000,40,1,내국인,2594
2024-03,4833054000,50,1,내국인,2872
2024-03,4833054000,60,1,내국인,2092
2024-03,4833054000,70,1,내국인,1198
2024-03,4833054000,0,2,내국인,799
2024-03,4833054000,10,2,내국인,1510
2024-03,4833054000,20,2,내국인,1194
2024-03,4833054000,30,2,내국인,1187
2024-03,4833054000,40,2,내국인,2300
2024-03,4833054000,50,2,내국인,2464
2024-03,4833054000,60,2,내국인,1948
2024-03,4833054000,70,2,내국인,1663
2024-03,4833055000,0,1,내국인,529
2024-03,4833055000,10,1,내국인,880
2024-03,4833055000,20,1,내국인,1033
2024-03,4833055000,30,1,내국인,1053
2024-03,4833055000,40,1,내국인,1673
2024-03,4833055000,50,1,내국인,2045
2024-03,4833055000,60,1,내국인,1739
2024-03,4833055000,70,1,내국인,1121
2024-03,4833055000,0,2,내국인,508
2024-03,4833055000,10,2,내국인,827
2024-03,4833055000,20,2,내국인,828
2024-03,4833055000,30,2,내국인,905
2024-03,4833055000,40,2,내국인,1586
2024-03,4833055000,50,2,내국인,2004
2024-03,4833055000,60,2,내국인,1740
2024-03,4833055000,70,2,내국인,1736
2024-03,4833056000,0,1,내국인,856
2024-03,4833056000,10,1,내국인,1513
2024-03,4833056000,20,1,내국인,1520
2024-03,4833056000,30,1,내국인,1260
2024-03,4833056000,40,1,내국인,2362
2024-03,4833056000,50,1,내국인,2739
2024-03,4833056000,60,1,내국인,2128
2024-03,4833056000,70,1,내국인,1828
2024-03,4833056000,0,2,내국인,787
2024-03,4833056000,10,2,내국인,1524
2024-03,4833056000,20,2,내국인,1144
2024-03,4833056000,30,2,내국인,1194
2024-03,4833056000,40,2,내국인,2432
2024-03,4833056000,50,2,내국인,2673
2024-03,4833056000,60,2,내국인,2424
2024-03,4833056000,70,2,내국인,2877
2024-03,4833057000,0,1,내국인,735
2024-03,4833057000,10,1,내국인,821
2024-03,4833057000,20,1,내국인,896
2024-03,4833057000,30,1,내국인,1119
2024-03,4833057000,40,1,내국인,1463
2024-03,4833057000,50,1,내국인,1608
2024-03,4833057000,60,1,내국인,1362
2024-03,4833057000,70,1,내국인,899
2024-03,4833057000,0,2,내국인,735
2024-03,4833057000,10,2,내국인,766
2024-03,4833057000,20,2,내국인,754
2024-03,4833057000,30,2,내국인,1076
2024-03,4833057000,40,2,내국인,1394
2024-03,4833057000,50,2,내국인,1734
2024-03,4833057000,60,2,내국인,1431
2024-03,4833057000,70,2,내국인,1265
2024-03,4872000000,99,0,외국인,47
2024-03,4872025000,0,1,내국인,304
2024-03,4872025000,10,1,내국인,462
2024-03,4872025000,20,1,내국인,444
2024-03,4872025000,30,1,내국인,378
2024-03,4872025000,40,1,내국인,693
2024-03,4872025000,50,1,내국인,903
2024-03,4872025000,60,1,내국인,755
2024-03,4872025000,70,1,내국인,601
2024-03,4872025000,0,2,내국인,255
2024-03,4872025000,10,2,내국인,369
2024-03,4872025000,20,2,내국인,330
2024-03,4872025000,30,2,내국인,408
2024-03,4872025000,40,2,내국인,642
2024-03,4872025000,50,2,내국인,764
2024-03,4872025000,60,2,내국인,775
2024-03,4872025000,70,2,내국인,953
2024-03,4872031000,0,1,내국인,11
2024-03,4872031000,10,1,내국인,22
2024-03,4872031000,20,1,내국인,44
2024-03,4872031000,30,1,내국인,36
2024-03,4872031000,40,1,내국인,70
2024-03,4872031000,50,1,내국인,161
2024-03,4872031000,60,1,내국인,265
2024-03,4872031000,70,1,내국인,196
2024-03,4872031000,0,2,내국인,8
2024-03,4872031000,10,2,내국인,22
2024-03,4872031000,20,2,내국인,25
2024-03,4872031000,30,2,내국인,30
2024-03,4872031000,40,2,내국인,41
2024-03,4872031000,50,2,내국인,109
2024-03,4872031000,60,2,내국인,207
2024-03,4872031000,70,2,내국인,361
2024-03,4872032000,0,1,내국인,8
2024-03,4872032000,10,1,내국인,11
2024-03,4872032000,20,1,내국인,29
2024-03,4872032000,30,1,내국인,38
2024-03,4872032000,40,1,내국인,44
2024-03,4872032000,50,1,내국인,94
2024-03,4872032000,60,1,내국인,179
2024-03,4872032000,70,1,내국인,152
2024-03,4872032000,0,2,내국인,5
2024-03,4872032000,10,2,내국인,13
2024-03,4872032000,20,2,내국인,9
2024-03,4872032000,30,2,내국인,24
2024-03,4872032000,40,2,내국인,27
2024-03,4872032000,50,2,내국인,107
2024-03,4872032000,60,2,내국인,153
2024-03,4872032000,70,2,내국인,243
2024-03,4872033000,0,1,내국인,15
2024-03,4872033000,10,1,내국인,19
2024-03,4872033000,20,1,내국인,32
2024-03,4872033000,30,1,내국인,26
2024-03,4872033000,40,1,내국인,37
2024-03,4872033000,50,1,내국인,95
2024-03,4872033000,60,1,내국인,144
2024-03,4872033000,70,1,내국인,127
2024-03,4872033000,0,2,내국인,17
2024-03,4872033000,10,2,내국인,19
2024-03,4872033000,20,2,내국인,10
2024-03,4872033000,30,2,내국인,22
2024-03,4872033000,40,2,내국인,23
2024-03,4872033000,50,2,내국인,62
2024-03,4872033000,60,2,내국인,134
2024-03,4872033000,70,2,내국인,240
2024-03,4872034000,0,1,내국인,21
2024-03,4872034000,10,1,내국인,21
2024-03,4872034000,20,1,내국인,37
2024-03,4872034000,30,1,내국인,40
2024-03,4872034000,40,1,내국인,58
2024-03,4872034000,50,1,내국인,156
2024-03,4872034000,60,1,내국인,216
2024-03,4872034000,70,1,내국인,194
2024-03,4872034000,0,2,내국인,10
2024-03,4872034000,10,2,내국인,23
2024-03,4872034000,20,2,내국인,22
2024-03,4872034000,30,2,내국인,27
2024-03,4872034000,40,2,내국인,44
2024-03,4872034000,50,2,내국인,114
2024-03,4872034000,60,2,내국인,182
2024-03,4872034000,70,2,내국인,320
2024-03,4872035000,0,1,내국인,17
2024-03,4872035000,10,1,내국인,14
2024-03,4872035000,20,1,내국인,38
2024-03,4872035000,30,1,내국인,50
2024-03,4872035000,40,1,내국인,69
2024-03,4872035000,50,1,내국인,129
2024-03,4872035000,60,1,내국인,254
2024-03,4872035000,70,1,내국인,181
2024-03,4872035000,0,2,내국인,13
2024-03,4872035000,10,2,내국인,19
2024-03,4872035000,20,2,내국인,26
2024-03,4872035000,30,2,내국인,20
2024-03,4872035000,40,2,내국인,40
2024-03,4872035000,50,2,내국인,110
2024-03,4872035000,60,2,내국인,194
2024-03,4872035000,70,2,내국인,281
2024-03,4872036000,0,1,내국인,12
2024-03,4872036000,10,1,내국인,20
2024-03,4872036000,20,1,내국인,27
2024-03,4872036000,30,1,내국인,30
2024-03,4872036000,40,1,내국인,51
2024-03,4872036000,50,1,내국인,132
2024-03,4872036000,60,1,내국인,214
2024-03,4872036000,70,1,내국인,173
2024-03,4872036000,0,2,내국인,14
2024-03,4872036000,10,2,내국인,21
2024-03,4872036000,20,2,내국인,22
2024-03,4872036000,30,2,내국인,15
2024-03,4872036000,40,2,내국인,39
2024-03,4872036000,50,2,내국인,81
2024-03,4872036000,60,2,내국인,172
2024-03,4872036000,70,2,내국인,329
2024-03,4872037000,0,1,내국인,12
2024-03,4872037000,10,1,내국인,28
2024-03,4872037000,20,1,내국인,43
2024-03,4872037000,30,1,내국인,34
2024-03,4872037000,40,1,내국인,70
2024-03,4872037000,50,1,내국인,152
2024-03,4872037000,60,1,내국인,298
2024-03,4872037000,70,1,내국인,262
2024-03,4872037000,0,2,내국인,11
2024-03,4872037000,10,2,내국인,21
2024-03,4872037000,20,2,내국인,27
2024-03,4872037000,30,2,내국인,31
2024-03,4872037000,40,2,내국인,51
2024-03,4872037000,50,2,내국인,124
2024-03,4872037000,60,2,내국인,227
2024-03,4872037000,70,2,내국인,391
2024-03,4872038000,0,1,내국인,9
2024-03,4872038000,10,1,내국인,11
2024-03,4872038000,20,1,내국인,14
2024-03,4872038000,30,1,내국인,13
2024-03,4872038000,40,1,내국인,26
2024-03,4872038000,50,1,내국인,51
2024-03,4872038000,60,1,내국인,115
2024-03,4872038000,70,1,내국인,96
2024-03,4872038000,0,2,내국인,5
2024-03,4872038000,10,2,내국인,5
2024-03,4872038000,20,2,내국인,9
2024-03,4872038000,30,2,내국인,9
2024-03,4872038000,40,2,내국인,13
2024-03,4872038000,50,2,내국인,39
2024-03,4872038000,60,2,내국인,96
2024-03,4872038000,70,2,내국인,193
2024-03,4872039000,0,1,내국인,28
2024-03,4872039000,10,1,내국인,71
2024-03,4872039000,20,1,내국인,91
2024-03,4872039000,30,1,내국인,78
2024-03,4872039000,40,1,내국인,112
2024-03,4872039000,50,1,내국인,272
2024-03,4872039000,60,1,내국인,335
2024-03,4872039000,70,1,내국인,305
2024-03,4872039000,0,2,내국인,19
2024-03,4872039000,10,2,내국인,67
2024-03,4872039000,20,2,내국인,48
2024-03,4872039000,30,2,내국인,64
2024-03,4872039000,40,2,내국인,75
2024-03,4872039000,50,2,내국인,203
2024-03,4872039000,60,2,내국인,311
2024-03,4872039000,70,2,내국인,568
2024-03,4872040000,0,1,내국인,16
2024-03,4872040000,10,1,내국인,17
2024-03,4872040000,20,1,내국인,20
2024-03,4872040000,30,1,내국인,37
2024-03,4872040000,40,1,내국인,44
2024-03,4872040000,50,1,내국인,71
2024-03,4872040000,60,1,내국인,157
2024-03,4872040000,70,1,내국인,138
2024-03,4872040000,0,2,내국인,6
2024-03,4872040000,10,2,내국인,14
2024-03,4872040000,20,2,내국인,4
2024-03,4872040000,30,2,내국인,21
2024-03,4872040000,40,2,내국인,12
2024-03,4872040000,50,2,내국인,44
2024-03,4872040000,60,2,내국인,100
2024-03,4872040000,70,2,내국인,241
2024-03,4872041500,0,1,내국인,1
2024-03,4872041500,10,1,내국인,10
2024-03,4872041500,20,1,내국인,21
2024-03,4872041500,30,1,내국인,14
2024-03,4872041500,40,1,내국인,25
2024-03,4872041500,50,1,내국인,76
2024-03,4872041500,60,1,내국인,206
2024-03,4872041500,70,1,내국인,181
2024-03,4872041500,0,2,내국인,3
2024-03,4872041500,10,2,내국인,10
2024-03,4872041500,20,2,내국인,3
2024-03,4872041500,30,2,내국인,11
2024-03,4872041500,40,2,내국인,22
2024-03,4872041500,50,2,내국인,49
2024-03,4872041500,60,2,내국인,130
2024-03,4872041500,70,2,내국인,326
2024-03,4872042000,0,1,내국인,9
2024-03,4872042000,10,1,내국인,16
2024-03,4872042000,20,1,내국인,9
2024-03,4872042000,30,1,내국인,22
2024-03,4872042000,40,1,내국인,34
2024-03,4872042000,50,1,내국인,94
2024-03,4872042000,60,1,내국인,193
2024-03,4872042000,70,1,내국인,159
2024-03,4872042000,0,2,내국인,4
2024-03,4872042000,10,2,내국인,11
2024-03,4872042000,20,2,내국인,11
2024-03,4872042000,30,2,내국인,17
2024-03,4872042000,40,2,내국인,18
2024-03,4872042000,50,2,내국인,72
2024-03,4872042000,60,2,내국인,128
2024-03,4872042000,70,2,내국인,297
2024-03,4873000000,99,0,외국인,273
2024-03,4873025000,0,1,내국인,473
2024-03,4873025000,10,1,내국인,942
2024-03,4873025000,20,1,내국인,921
2024-03,4873025000,30,1,내국인,797
2024-03,4873025000,40,1,내국인,1259
2024-03,4873025000,50,1,내국인,1765
2024-03,4873025000,60,1,내국인,1578
2024-03,4873025000,70,1,내국인,1039
2024-03,4873025000,0,2,내국인,406
2024-03,4873025000,10,2,내국인,818
2024-03,4873025000,20,2,내국인,624
2024-03,4873025000,30,2,내국인,678
2024-03,4873025000,40,2,내국인,1225
2024-03,4873025000,50,2,내국인,1565
2024-03,4873025000,60,2,내국인,1526
2024-03,4873025000,70,2,내국인,1677
2024-03,4873025300,0,1,내국인,617
2024-03,4873025300,10,1,내국인,1321
2024-03,4873025300,20,1,내국인,799
2024-03,4873025300,30,1,내국인,681
2024-03,4873025300,40,1,내국인,1655
2024-03,4873025300,50,1,내국인,1804
2024-03,4873025300,60,1,내국인,1442
2024-03,4873025300,70,1,내국인,921
2024-03,4873025300,0,2,내국인,598
2024-03,4873025300,10,2,내국인,1280
2024-03,4873025300,20,2,내국인,569
2024-03,4873025300,30,2,내국인,664
2024-03,4873025300,40,2,내국인,1737
2024-03,4873025300,50,2,내국인,1517
2024-03,4873025300,60,2,내국인,1305
2024-03,4873025300,70,2,내국인,1243
2024-03,4873031000,0,1,내국인,27
2024-03,4873031000,10,1,내국인,51
2024-03,4873031000,20,1,내국인,70
2024-03,4873031000,30,1,내국인,58
2024-03,4873031000,40,1,내국인,120
2024-03,4873031000,50,1,내국인,220
2024-03,4873031000,60,1,내국인,355
2024-03,4873031000,70,1,내국인,323
2024-03,4873031000,0,2,내국인,23
2024-03,4873031000,10,2,내국인,48
2024-03,4873031000,20,2,내국인,39
2024-03,4873031000,30,2,내국인,51
2024-03,4873031000,40,2,내국인,75
2024-03,4873031000,50,2,내국인,171
2024-03,4873031000,60,2,내국인,288
2024-03,4873031000,70,2,내국인,451
2024-03,4873032000,0,1,내국인,114
2024-03,4873032000,10,1,내국인,138
2024-03,4873032000,20,1,내국인,225
2024-03,4873032000,30,1,내국인,286
2024-03,4873032000,40,1,내국인,310
2024-03,4873032000,50,1,내국인,540
2024-03,4873032000,60,1,내국인,755
2024-03,4873032000,70,1,내국인,640
2024-03,4873032000,0,2,내국인,113
2024-03,4873032000,10,2,내국인,123
2024-03,4873032000,20,2,내국인,112
2024-03,4873032000,30,2,내국인,192
2024-03,4873032000,40,2,내국인,201
2024-03,4873032000,50,2,내국인,341
2024-03,4873032000,60,2,내국인,657
2024-03,4873032000,70,2,내국인,1040
2024-03,4873033000,0,1,내국인,29
2024-03,4873033000,10,1,내국인,44
2024-03,4873033000,20,1,내국인,65
2024-03,4873033000,30,1,내국인,74
2024-03,4873033000,40,1,내국인,148
2024-03,4873033000,50,1,내국인,284
2024-03,4873033000,60,1,내국인,424
2024-03,4873033000,70,1,내국인,332
2024-03,4873033000,0,2,내국인,22
2024-03,4873033000,10,2,내국인,29
2024-03,4873033000,20,2,내국인,51
2024-03,4873033000,30,2,내국인,39
2024-03,4873033000,40,2,내국인,78
2024-03,4873033000,50,2,내국인,193
2024-03,4873033000,60,2,내국인,355
2024-03,4873033000,70,2,내국인,551
2024-03,4873034000,0,1,내국인,19
2024-03,4873034000,10,1,내국인,65
2024-03,4873034000,20,1,내국인,85
2024-03,4873034000,30,1,내국인,75
2024-03,4873034000,40,1,내국인,126
2024-03,4873034000,50,1,내국인,309
2024-03,4873034000,60,1,내국인,483
2024-03,4873034000,70,1,내국인,436
2024-03,4873034000,0,2,내국인,18
2024-03,4873034000,10,2,내국인,45
2024-03,4873034000,20,2,내국인,53
2024-03,4873034000,30,2,내국인,48
2024-03,4873034000,40,2,내국인,87
2024-03,4873034000,50,2,내국인,198
2024-03,4873034000,60,2,내국인,371
2024-03,4873034000,70,2,내국인,743
2024-03,4873035000,0,1,내국인,83
2024-03,4873035000,10,1,내국인,210
2024-03,4873035000,20,1,내국인,191
2024-03,4873035000,30,1,내국인,181
2024-03,4873035000,40,1,내국인,361
2024-03,4873035000,50,1,내국인,576
2024-03,4873035000,60,1,내국인,597
2024-03,4873035000,70,1,내국인,434
2024-03,4873035000,0,2,내국인,82
2024-03,4873035000,10,2,내국인,183
2024-03,4873035000,20,2,내국인,143
2024-03,4873035000,30,2,내국인,147
2024-03,4873035000,40,2,내국인,234
2024-03,4873035000,50,2,내국인,442
2024-03,4873035000,60,2,내국인,459
2024-03,4873035000,70,2,내국인,647
2024-03,4873036000,0,1,내국인,13
2024-03,4873036000,10,1,내국인,25
2024-03,4873036000,20,1,내국인,46
2024-03,4873036000,30,1,내국인,45
2024-03,4873036000,40,1,내국인,77
2024-03,4873036000,50,1,내국인,181
2024-03,4873036000,60,1,내국인,302
2024-03,4873036000,70,1,내국인,278
2024-03,4873036000,0,2,내국인,9
2024-03,4873036000,10,2,내국인,20
2024-03,4873036000,20,2,내국인,25
2024-03,4873036000,30,2,내국인,24
2024-03,4873036000,40,2,내국인,43
2024-03,4873036000,50,2,내국인,105
2024-03,4873036000,60,2,내국인,246
2024-03,4873036000,70,2,내국인,402
2024-03,4873038000,0,1,내국인,31
2024-03,4873038000,10,1,내국인,42
2024-03,4873038000,20,1,내국인,106
2024-03,4873038000,30,1,내국인,92
2024-03,4873038000,40,1,내국인,114
2024-03,4873038000,50,1,내국인,247
2024-03,4873038000,60,1,내국인,409
2024-03,4873038000,70,1,내국인,291
2024-03,4873038000,0,2,내국인,21
2024-03,4873038000,10,2,내국인,44
2024-03,4873038000,20,2,내국인,52
2024-03,4873038000,30,2,내국인,74
2024-03,4873038000,40,2,내국인,88
2024-03,4873038000,50,2,내국인,231
2024-03,4873038000,60,2,내국인,327
2024-03,4873038000,70,2,내국인,459
2024-03,4873039000,0,1,내국인,7
2024-03,4873039000,10,1,내국인,13
2024-03,4873039000,20,1,내국인,19
2024-03,4873039000,30,1,내국인,14
2024-03,4873039000,40,1,내국인,31
2024-03,4873039000,50,1,내국인,81
2024-03,4873039000,60,1,내국인,173
2024-03,4873039000,70,1,내국인,130
2024-03,4873039000,0,2,내국인,2
2024-03,4873039000,10,2,내국인,6
2024-03,4873039000,20,2,내국인,14
2024-03,4873039000,30,2,내국인,14
2024-03,4873039000,40,2,내국인,17
2024-03,4873039000,50,2,내국인,60
2024-03,4873039000,60,2,내국인,135
2024-03,4873039000,70,2,내국인,167
2024-03,4874000000,99,0,외국인,624
2024-03,4874025000,0,1,내국인,491
2024-03,4874025000,10,1,내국인,737
2024-03,4874025000,20,1,내국인,722
2024-03,4874025000,30,1,내국인,758
2024-03,4874025000,40,1,내국인,1128
2024-03,4874025000,50,1,내국인,1454
2024-03,4874025000,60,1,내국인,1451
2024-03,4874025000,70,1,내국인,1090
2024-03,4874025000,0,2,내국인,430
2024-03,4874025000,10,2,내국인,686
2024-03,4874025000,20,2,내국인,528
2024-03,4874025000,30,2,내국인,673
2024-03,4874025000,40,2,내국인,1010
2024-03,4874025000,50,2,내국인,1312
2024-03,4874025000,60,2,내국인,1565
2024-03,4874025000,70,2,내국인,1669
2024-03,4874025300,0,1,내국인,324
2024-03,4874025300,10,1,내국인,562
2024-03,4874025300,20,1,내국인,388
2024-03,4874025300,30,1,내국인,481
2024-03,4874025300,40,1,내국인,847
2024-03,4874025300,50,1,내국인,1118
2024-03,4874025300,60,1,내국인,1208
2024-03,4874025300,70,1,내국인,888
2024-03,4874025300,0,2,내국인,324
2024-03,4874025300,10,2,내국인,493
2024-03,4874025300,20,2,내국인,262
2024-03,4874025300,30,2,내국인,407
2024-03,4874025300,40,2,내국인,741
2024-03,4874025300,50,2,내국인,900
2024-03,4874025300,60,2,내국인,1227
2024-03,4874025300,70,2,내국인,1445
2024-03,4874031000,0,1,내국인,20
2024-03,4874031000,10,1,내국인,32
2024-03,4874031000,20,1,내국인,46
2024-03,4874031000,30,1,내국인,44
2024-03,4874031000,40,1,내국인,58
2024-03,4874031000,50,1,내국인,155
2024-03,4874031000,60,1,내국인,259
2024-03,4874031000,70,1,내국인,246
2024-03,4874031000,0,2,내국인,21
2024-03,4874031000,10,2,내국인,38
2024-03,4874031000,20,2,내국인,29
2024-03,4874031000,30,2,내국인,35
2024-03,4874031000,40,2,내국인,35
2024-03,4874031000,50,2,내국인,119
2024-03,4874031000,60,2,내국인,207
2024-03,4874031000,70,2,내국인,390
2024-03,4874032000,0,1,내국인,6
2024-03,4874032000,10,1,내국인,14
2024-03,4874032000,20,1,내국인,33
2024-03,4874032000,30,1,내국인,42
2024-03,4874032000,40,1,내국인,56
2024-03,4874032000,50,1,내국인,142
2024-03,4874032000,60,1,내국인,254
2024-03,4874032000,70,1,내국인,194
2024-03,4874032000,0,2,내국인,19
2024-03,4874032000,10,2,내국인,7
2024-03,4874032000,20,2,내국인,27
2024-03,4874032000,30,2,내국인,28
2024-03,4874032000,40,2,내국인,38
2024-03,4874032000,50,2,내국인,134
2024-03,4874032000,60,2,내국인,221
2024-03,4874032000,70,2,내국인,326
2024-03,4874033000,0,1,내국인,31
2024-03,4874033000,10,1,내국인,96
2024-03,4874033000,20,1,내국인,124
2024-03,4874033000,30,1,내국인,120
2024-03,4874033000,40,1,내국인,177
2024-03,4874033000,50,1,내국인,400
2024-03,4874033000,60,1,내국인,463
2024-03,4874033000,70,1,내국인,436
2024-03,4874033000,0,2,내국인,28
2024-03,4874033000,10,2,내국인,56
2024-03,4874033000,20,2,내국인,54
2024-03,4874033000,30,2,내국인,86
2024-03,4874033000,40,2,내국인,130
2024-03,4874033000,50,2,내국인,263
2024-03,4874033000,60,2,내국인,425
2024-03,4874033000,70,2,내국인,732
2024-03,4874034000,0,1,내국인,21
2024-03,4874034000,10,1,내국인,98
2024-03,4874034000,20,1,내국인,48
2024-03,4874034000,30,1,내국인,60
2024-03,4874034000,40,1,내국인,103
2024-03,4874034000,50,1,내국인,177
2024-03,4874034000,60,1,내국인,292
2024-03,4874034000,70,1,내국인,307
2024-03,4874034000,0,2,내국인,15
2024-03,4874034000,10,2,내국인,163
2024-03,4874034000,20,2,내국인,39
2024-03,4874034000,30,2,내국인,29
2024-03,4874034000,40,2,내국인,50
2024-03,4874034000,50,2,내국인,142
2024-03,4874034000,60,2,내국인,294
2024-03,4874034000,70,2,내국인,483
2024-03,4874035000,0,1,내국인,16
2024-03,4874035000,10,1,내국인,25
2024-03,4874035000,20,1,내국인,45
2024-03,4874035000,30,1,내국인,39
2024-03,4874035000,40,1,내국인,77
2024-03,4874035000,50,1,내국인,148
2024-03,4874035000,60,1,내국인,229
2024-03,4874035000,70,1,내국인,241
2024-03,4874035000,0,2,내국인,8
2024-03,4874035000,10,2,내국인,18
2024-03,4874035000,20,2,내국인,27
2024-03,4874035000,30,2,내국인,22
2024-03,4874035000,40,2,내국인,40
2024-03,4874035000,50,2,내국인,94
2024-03,4874035000,60,2,내국인,217
2024-03,4874035000,70,2,내국인,400
2024-03,4874036000,0,1,내국인,32
2024-03,4874036000,10,1,내국인,102
2024-03,4874036000,20,1,내국인,81
2024-03,4874036000,30,1,내국인,81
2024-03,4874036000,40,1,내국인,148
2024-03,4874036000,50,1,내국인,237
2024-03,4874036000,60,1,내국인,260
2024-03,4874036000,70,1,내국인,257
2024-03,4874036000,0,2,내국인,42
2024-03,4874036000,10,2,내국인,65
2024-03,4874036000,20,2,내국인,44
2024-03,4874036000,30,2,내국인,57
2024-03,4874036000,40,2,내국인,116
2024-03,4874036000,50,2,내국인,141
2024-03,4874036000,60,2,내국인,235
2024-03,4874036000,70,2,내국인,412
2024-03,4874037000,0,1,내국인,14
2024-03,4874037000,10,1,내국인,27
2024-03,4874037000,20,1,내국인,67
2024-03,4874037000,30,1,내국인,77
2024-03,4874037000,40,1,내국인,100
2024-03,4874037000,50,1,내국인,226
2024-03,4874037000,60,1,내국인,283
2024-03,4874037000,70,1,내국인,282
2024-03,4874037000,0,2,내국인,18
2024-03,4874037000,10,2,내국인,31
2024-03,4874037000,20,2,내국인,30
2024-03,4874037000,30,2,내국인,35
2024-03,4874037000,40,2,내국인,61
2024-03,4874037000,50,2,내국인,168
2024-03,4874037000,60,2,내국인,250
2024-03,4874037000,70,2,내국인,454
2024-03,4874038000,0,1,내국인,51
2024-03,4874038000,10,1,내국인,150
2024-03,4874038000,20,1,내국인,198
2024-03,4874038000,30,1,내국인,204
2024-03,4874038000,40,1,내국인,277
2024-03,4874038000,50,1,내국인,510
2024-03,4874038000,60,1,내국인,652
2024-03,4874038000,70,1,내국인,493
2024-03,4874038000,0,2,내국인,57
2024-03,4874038000,10,2,내국인,132
2024-03,4874038000,20,2,내국인,119
2024-03,4874038000,30,2,내국인,111
2024-03,4874038000,40,2,내국인,212
2024-03,4874038000,50,2,내국인,424
2024-03,4874038000,60,2,내국인,630
2024-03,4874038000,70,2,내국인,750
2024-03,4874039000,0,1,내국인,16
2024-03,4874039000,10,1,내국인,38
2024-03,4874039000,20,1,내국인,41
2024-03,4874039000,30,1,내국인,53
2024-03,4874039000,40,1,내국인,81
2024-03,4874039000,50,1,내국인,161
2024-03,4874039000,60,1,내국인,247
2024-03,4874039000,70,1,내국인,265
2024-03,4874039000,0,2,내국인,6
2024-03,4874039000,10,2,내국인,16
2024-03,4874039000,20,2,내국인,28
2024-03,4874039000,30,2,내국인,28
2024-03,4874039000,40,2,내국인,50
2024-03,4874039000,50,2,내국인,127
2024-03,4874039000,60,2,내국인,226
2024-03,4874039000,70,2,내국인,403
2024-03,4874040000,0,1,내국인,37
2024-03,4874040000,10,1,내국인,58
2024-03,4874040000,20,1,내국인,76
2024-03,4874040000,30,1,내국인,85
2024-03,4874040000,40,1,내국인,131
2024-03,4874040000,50,1,내국인,244
2024-03,4874040000,60,1,내국인,367
2024-03,4874040000,70,1,내국인,286
2024-03,4874040000,0,2,내국인,32
2024-03,4874040000,10,2,내국인,48
2024-03,4874040000,20,2,내국인,57
2024-03,4874040000,30,2,내국인,49
2024-03,4874040000,40,2,내국인,100
2024-03,4874040000,50,2,내국인,222
2024-03,4874040000,60,2,내국인,328
2024-03,4874040000,70,2,내국인,445
2024-03,4874041000,0,1,내국인,6
2024-03,4874041000,10,1,내국인,31
2024-03,4874041000,20,1,내국인,29
2024-03,4874041000,30,1,내국인,46
2024-03,4874041000,40,1,내국인,71
2024-03,4874041000,50,1,내국인,127
2024-03,4874041000,60,1,내국인,227
2024-03,4874041000,70,1,내국인,208
2024-03,4874041000,0,2,내국인,4
2024-03,4874041000,10,2,내국인,18
2024-03,4874041000,20,2,내국인,23
2024-03,4874041000,30,2,내국인,25
2024-03,4874041000,40,2,내국인,45
2024-03,4874041000,50,2,내국인,110
2024-03,4874041000,60,2,내국인,222
2024-03,4874041000,70,2,내국인,277
2024-03,4874042000,0,1,내국인,32
2024-03,4874042000,10,1,내국인,62
2024-03,4874042000,20,1,내국인,91
2024-03,4874042000,30,1,내국인,107
2024-03,4874042000,40,1,내국인,147
2024-03,4874042000,50,1,내국인,306
2024-03,4874042000,60,1,내국인,550
2024-03,4874042000,70,1,내국인,410
2024-03,4874042000,0,2,내국인,33
2024-03,4874042000,10,2,내국인,50
